,a_img,a_embedding,b_img,b_embedding,genuine,a_img_reconstructed,a_embedding_reconstructed,b_img_reconstructed,b_embedding_reconstructed,a_img_pemiu,a_embedding_pemiu,b_img_pemiu,b_embedding_pemiu,a_embedding_pemiu_reconstructed,cos_sim_a_b,cos_sim_a_a_pemiu,cos_sim_a_b_pemiu,cos_sim_a_pemiu_b_pemiu,cos_sim_a_pemiu_a_pemiu_reconstructed,cos_sim_a_a_pemiu_reconstructed,cos_sim_a_a_reconstructed,cos_sim_a_b_reconstructed,cos_sim_scipy_a_b,cos_sim_scipy_a_a_pemiu,cos_sim_a_b_normalized,cos_sim_a_a_pemiu_normalized,cos_sim_a_b_pemiu_normalized,cos_sim_a_pemiu_b_pemiu_normalized,cos_sim_a_pemiu_a_pemiu_reconstructed_normalized,cos_sim_a_a_pemiu_reconstructed_normalized,cos_sim_a_a_reconstructed_normalized,cos_sim_a_b_reconstructed_normalized,cos_sim_scipy_a_b_normalized,cos_sim_scipy_a_a_pemiu_normalized
775,../data/lfw_align/Kenneth_Branagh/Kenneth_Branagh_0001.png,../data/features_cleaner/Kenneth_Branagh_0001.npy,../data/lfw_align/Kenneth_Branagh/Kenneth_Branagh_0002.png,../data/features_cleaner/Kenneth_Branagh_0002.npy,True,sample_images/Kenneth_Branagh_0001_reconstructed.png,sample_images_embeddings/Kenneth_Branagh_0001_reconstructed.npy,sample_images/Kenneth_Branagh_0002_reconstructed.png,sample_images_embeddings/Kenneth_Branagh_0002_reconstructed.npy,sample_images_lfw_pemiu/Kenneth_Branagh_0001_pemiu.png,../data/lfw_embeddings_pemiu/Kenneth_Branagh_0001.npy,sample_images_lfw_pemiu/Kenneth_Branagh_0002_pemiu.png,../data/lfw_embeddings_pemiu/Kenneth_Branagh_0002.npy,../data/lfw_embeddings_pemiu_genuine_reconstructed/0475/Kenneth_Branagh_0001.npy,0.867373018640406,0.17411395557183126,0.0230637414619249,-0.004025101399822892,0.08201241649227965,0.008429826108860845,0.6170687012777287,0.5518767609249482,0.867,0.174,0.9124974674626355,0.33819416974304384,0.21306254044909145,0.19062185035836457,0.261896259717446,0.20093964686784632,0.7051426667066915,0.6511369589938774,0.9121884547908822,0.3380997677161788
776,../data/lfw_align/Kevin_Costner/Kevin_Costner_0001.png,../data/features_cleaner/Kevin_Costner_0001.npy,../data/lfw_align/Kevin_Costner/Kevin_Costner_0003.png,../data/features_cleaner/Kevin_Costner_0003.npy,True,sample_images/Kevin_Costner_0001_reconstructed.png,sample_images_embeddings/Kevin_Costner_0001_reconstructed.npy,sample_images/Kevin_Costner_0003_reconstructed.png,sample_images_embeddings/Kevin_Costner_0003_reconstructed.npy,sample_images_lfw_pemiu/Kevin_Costner_0001_pemiu.png,../data/lfw_embeddings_pemiu/Kevin_Costner_0001.npy,sample_images_lfw_pemiu/Kevin_Costner_0003_pemiu.png,../data/lfw_embeddings_pemiu/Kevin_Costner_0003.npy,../data/lfw_embeddings_pemiu_genuine_reconstructed/0476/Kevin_Costner_0001.npy,0.8743927048903197,0.044367191273950626,-0.0269128999992047,-0.0653437375153084,0.03992365522880821,0.163284347888279,0.6874334119520139,0.481611611645113,0.874,0.044,0.9183126513917688,0.23071054843285435,0.17166135072207403,0.13982482972236085,0.2270294751657188,0.32922280573642815,0.7634335532397243,0.5929285501956543,0.9179873304178995,0.2304063632144307
777,../data/lfw_align/Kevin_Costner/Kevin_Costner_0002.png,../data/features_cleaner/Kevin_Costner_0002.npy,../data/lfw_align/Kevin_Costner/Kevin_Costner_0006.png,../data/features_cleaner/Kevin_Costner_0006.npy,True,sample_images/Kevin_Costner_0002_reconstructed.png,sample_images_embeddings/Kevin_Costner_0002_reconstructed.npy,sample_images/Kevin_Costner_0006_reconstructed.png,sample_images_embeddings/Kevin_Costner_0006_reconstructed.npy,sample_images_lfw_pemiu/Kevin_Costner_0002_pemiu.png,../data/lfw_embeddings_pemiu/Kevin_Costner_0002.npy,sample_images_lfw_pemiu/Kevin_Costner_0006_pemiu.png,../data/lfw_embeddings_pemiu/Kevin_Costner_0006.npy,../data/lfw_embeddings_pemiu_genuine_reconstructed/0477/Kevin_Costner_0002.npy,0.5388578612424725,-0.06825044266219392,0.03165863233386753,0.037124456994849626,0.0020642377786333935,0.08697298346349312,0.5633558858109731,0.42993086634719735,0.539,-0.068,0.6403519618425502,0.13741688377504657,0.22018264090540302,0.2247105891065628,0.1956663247221633,0.26600564698966833,0.6606463900683139,0.5501156624393446,0.6404697111249331,0.13762435318215538
778,../data/lfw_align/Kevin_Costner/Kevin_Costner_0002.png,../data/features_cleaner/Kevin_Costner_0002.npy,../data/lfw_align/Kevin_Costner/Kevin_Costner_0008.png,../data/features_cleaner/Kevin_Costner_0008.npy,True,sample_images/Kevin_Costner_0002_reconstructed.png,sample_images_embeddings/Kevin_Costner_0002_reconstructed.npy,sample_images/Kevin_Costner_0008_reconstructed.png,sample_images_embeddings/Kevin_Costner_0008_reconstructed.npy,sample_images_lfw_pemiu/Kevin_Costner_0002_pemiu.png,../data/lfw_embeddings_pemiu/Kevin_Costner_0002.npy,sample_images_lfw_pemiu/Kevin_Costner_0008_pemiu.png,../data/lfw_embeddings_pemiu/Kevin_Costner_0008.npy,../data/lfw_embeddings_pemiu_genuine_reconstructed/0478/Kevin_Costner_0002.npy,0.5706119667959664,-0.06825044266219392,0.03038030245060321,0.05554109621255982,0.5837531314312474,0.0007533761853543829,0.5633558858109731,0.4568035350093621,0.571,-0.068,0.6666574059499626,0.13741688377504657,0.21912365861921027,0.23996713200529837,0.6775436887091272,0.19458039281592635,0.6606463900683139,0.5723772714876212,0.6669788568484403,0.13762435318215538
779,../data/lfw_align/Kevin_Costner/Kevin_Costner_0006.png,../data/features_cleaner/Kevin_Costner_0006.npy,../data/lfw_align/Kevin_Costner/Kevin_Costner_0008.png,../data/features_cleaner/Kevin_Costner_0008.npy,True,sample_images/Kevin_Costner_0006_reconstructed.png,sample_images_embeddings/Kevin_Costner_0006_reconstructed.npy,sample_images/Kevin_Costner_0008_reconstructed.png,sample_images_embeddings/Kevin_Costner_0008_reconstructed.npy,sample_images_lfw_pemiu/Kevin_Costner_0006_pemiu.png,../data/lfw_embeddings_pemiu/Kevin_Costner_0006.npy,sample_images_lfw_pemiu/Kevin_Costner_0008_pemiu.png,../data/lfw_embeddings_pemiu/Kevin_Costner_0008.npy,../data/lfw_embeddings_pemiu_genuine_reconstructed/0479/Kevin_Costner_0006.npy,0.8471890464469839,0.13297470106187728,0.07573692310349656,0.020456886544787063,0.09648882650685324,0.1436182477059489,0.6342959404827263,0.612507726232062,0.847,0.133,0.8957768468328029,0.3041139668442681,0.2566975731946286,0.21090299367163995,0.2738886741746201,0.31293119587560064,0.7194138977847852,0.701364305702727,0.8956202387136902,0.3041349247579352
780,../data/lfw_align/Larry_Lindsey/Larry_Lindsey_0001.png,../data/features_cleaner/Larry_Lindsey_0001.npy,../data/lfw_align/Larry_Lindsey/Larry_Lindsey_0002.png,../data/features_cleaner/Larry_Lindsey_0002.npy,True,sample_images/Larry_Lindsey_0001_reconstructed.png,sample_images_embeddings/Larry_Lindsey_0001_reconstructed.npy,sample_images/Larry_Lindsey_0002_reconstructed.png,sample_images_embeddings/Larry_Lindsey_0002_reconstructed.npy,sample_images_lfw_pemiu/Larry_Lindsey_0001_pemiu.png,../data/lfw_embeddings_pemiu/Larry_Lindsey_0001.npy,sample_images_lfw_pemiu/Larry_Lindsey_0002_pemiu.png,../data/lfw_embeddings_pemiu/Larry_Lindsey_0002.npy,../data/lfw_embeddings_pemiu_genuine_reconstructed/0480/Larry_Lindsey_0001.npy,0.6851182161762136,0.1027838543443985,-0.020970022568794537,0.023892303135569788,-0.009275074000471055,-0.0054058268991806985,0.7259617669157391,0.47228773157065906,0.685,0.103,0.7615156200460012,0.2791035432458395,0.17658449459143918,0.21374892989120287,0.18627271633602074,0.1894780424375321,0.7953508587466119,0.5852045472080853,0.7614176884884349,0.27928260064214716
781,../data/lfw_align/Leonardo_DiCaprio/Leonardo_DiCaprio_0003.png,../data/features_cleaner/Leonardo_DiCaprio_0003.npy,../data/lfw_align/Leonardo_DiCaprio/Leonardo_DiCaprio_0007.png,../data/features_cleaner/Leonardo_DiCaprio_0007.npy,True,sample_images/Leonardo_DiCaprio_0003_reconstructed.png,sample_images_embeddings/Leonardo_DiCaprio_0003_reconstructed.npy,sample_images/Leonardo_DiCaprio_0007_reconstructed.png,sample_images_embeddings/Leonardo_DiCaprio_0007_reconstructed.npy,sample_images_lfw_pemiu/Leonardo_DiCaprio_0003_pemiu.png,../data/lfw_embeddings_pemiu/Leonardo_DiCaprio_0003.npy,sample_images_lfw_pemiu/Leonardo_DiCaprio_0007_pemiu.png,../data/lfw_embeddings_pemiu/Leonardo_DiCaprio_0007.npy,../data/lfw_embeddings_pemiu_genuine_reconstructed/0481/Leonardo_DiCaprio_0003.npy,0.7789499587232859,-0.026998073402812378,0.0632817942542991,0.020673046503381202,0.7789499587232859,-0.0020541326339389597,0.6130739748798089,0.5501217844691242,0.779,-0.027,0.8392468493169685,0.17159079215432393,0.24637960989249003,0.21108206291670117,0.8392468493169685,0.19225462217809264,0.7018333922001915,0.6496831175373535,0.8392883040512373,0.17158919614039903
782,../data/lfw_align/Leonardo_DiCaprio/Leonardo_DiCaprio_0005.png,../data/features_cleaner/Leonardo_DiCaprio_0005.npy,../data/lfw_align/Leonardo_DiCaprio/Leonardo_DiCaprio_0006.png,../data/features_cleaner/Leonardo_DiCaprio_0006.npy,True,sample_images/Leonardo_DiCaprio_0005_reconstructed.png,sample_images_embeddings/Leonardo_DiCaprio_0005_reconstructed.npy,sample_images/Leonardo_DiCaprio_0006_reconstructed.png,sample_images_embeddings/Leonardo_DiCaprio_0006_reconstructed.npy,sample_images_lfw_pemiu/Leonardo_DiCaprio_0005_pemiu.png,../data/lfw_embeddings_pemiu/Leonardo_DiCaprio_0005.npy,sample_images_lfw_pemiu/Leonardo_DiCaprio_0006_pemiu.png,../data/lfw_embeddings_pemiu/Leonardo_DiCaprio_0006.npy,../data/lfw_embeddings_pemiu_genuine_reconstructed/0482/Leonardo_DiCaprio_0005.npy,0.8347578782015275,0.0735729585933066,0.13249061523780914,-0.0387681089845458,0.8347578782015275,0.024769907564022354,0.7315943990729012,0.5342806469230444,0.835,0.074,0.8854787327536704,0.2549049216152185,0.3037129449176148,0.16184036751660405,0.8854787327536704,0.21447594688124802,0.8000169920797721,0.636560148048755,0.885679309067375,0.2552586873302187
783,../data/lfw_align/Leonardo_DiCaprio/Leonardo_DiCaprio_0006.png,../data/features_cleaner/Leonardo_DiCaprio_0006.npy,../data/lfw_align/Leonardo_DiCaprio/Leonardo_DiCaprio_0008.png,../data/features_cleaner/Leonardo_DiCaprio_0008.npy,True,sample_images/Leonardo_DiCaprio_0006_reconstructed.png,sample_images_embeddings/Leonardo_DiCaprio_0006_reconstructed.npy,sample_images/Leonardo_DiCaprio_0008_reconstructed.png,sample_images_embeddings/Leonardo_DiCaprio_0008_reconstructed.npy,sample_images_lfw_pemiu/Leonardo_DiCaprio_0006_pemiu.png,../data/lfw_embeddings_pemiu/Leonardo_DiCaprio_0006.npy,sample_images_lfw_pemiu/Leonardo_DiCaprio_0008_pemiu.png,../data/lfw_embeddings_pemiu/Leonardo_DiCaprio_0008.npy,../data/lfw_embeddings_pemiu_genuine_reconstructed/0483/Leonardo_DiCaprio_0006.npy,0.8566411559738483,0.08840686112963682,0.05192941341010147,0.019476609929438626,-0.02539887620448166,0.017764507380416936,0.638157895066769,0.6331532008923781,0.857,0.088,0.9036070764841216,0.26719348673971477,0.23697517495162795,0.2100909219327144,0.1729155843909231,0.20867259768378926,0.7226131826862212,0.7184672399621426,0.9039043467522863,0.2668564385842531
784,../data/lfw_align/Lindsay_Davenport/Lindsay_Davenport_0002.png,../data/features_cleaner/Lindsay_Davenport_0002.npy,../data/lfw_align/Lindsay_Davenport/Lindsay_Davenport_0010.png,../data/features_cleaner/Lindsay_Davenport_0010.npy,True,sample_images/Lindsay_Davenport_0002_reconstructed.png,sample_images_embeddings/Lindsay_Davenport_0002_reconstructed.npy,sample_images/Lindsay_Davenport_0010_reconstructed.png,sample_images_embeddings/Lindsay_Davenport_0010_reconstructed.npy,sample_images_lfw_pemiu/Lindsay_Davenport_0002_pemiu.png,../data/lfw_embeddings_pemiu/Lindsay_Davenport_0002.npy,sample_images_lfw_pemiu/Lindsay_Davenport_0010_pemiu.png,../data/lfw_embeddings_pemiu/Lindsay_Davenport_0010.npy,../data/lfw_embeddings_pemiu_genuine_reconstructed/0484/Lindsay_Davenport_0002.npy,0.6911301264732964,0.04275789420371285,0.030764399433723243,-0.005564941281528562,0.6911301264732964,0.015309827618827734,0.7670482634866498,0.5510372117808434,0.691,0.043,0.7664959514879394,0.22937738935324978,0.21944184870975678,0.1893462303641457,0.7664959514879394,0.20663911444927324,0.8293873563986948,0.6504414674125298,0.7663881533115924,0.22957795241057108
785,../data/lfw_align/Lindsay_Davenport/Lindsay_Davenport_0005.png,../data/features_cleaner/Lindsay_Davenport_0005.npy,../data/lfw_align/Lindsay_Davenport/Lindsay_Davenport_0009.png,../data/features_cleaner/Lindsay_Davenport_0009.npy,True,sample_images/Lindsay_Davenport_0005_reconstructed.png,sample_images_embeddings/Lindsay_Davenport_0005_reconstructed.npy,sample_images/Lindsay_Davenport_0009_reconstructed.png,sample_images_embeddings/Lindsay_Davenport_0009_reconstructed.npy,sample_images_lfw_pemiu/Lindsay_Davenport_0005_pemiu.png,../data/lfw_embeddings_pemiu/Lindsay_Davenport_0005.npy,sample_images_lfw_pemiu/Lindsay_Davenport_0009_pemiu.png,../data/lfw_embeddings_pemiu/Lindsay_Davenport_0009.npy,../data/lfw_embeddings_pemiu_genuine_reconstructed/0485/Lindsay_Davenport_0005.npy,0.7296724319443679,0.06587452119260605,0.047368151538467955,0.04323828707217842,0.7296724319443679,0.02831947100932286,0.7898738814481642,0.6114847313320352,0.73,0.066,0.798424813745832,0.24852745289964134,0.2331965763379339,0.22977535199558377,0.798424813745832,0.21741644358832007,0.848296344922785,0.7005168456752516,0.7986961746621168,0.2486314008993419
786,../data/lfw_align/Lisa_Ling/Lisa_Ling_0001.png,../data/features_cleaner/Lisa_Ling_0001.npy,../data/lfw_align/Lisa_Ling/Lisa_Ling_0002.png,../data/features_cleaner/Lisa_Ling_0002.npy,True,sample_images/Lisa_Ling_0001_reconstructed.png,sample_images_embeddings/Lisa_Ling_0001_reconstructed.npy,sample_images/Lisa_Ling_0002_reconstructed.png,sample_images_embeddings/Lisa_Ling_0002_reconstructed.npy,sample_images_lfw_pemiu/Lisa_Ling_0001_pemiu.png,../data/lfw_embeddings_pemiu/Lisa_Ling_0001.npy,sample_images_lfw_pemiu/Lisa_Ling_0002_pemiu.png,../data/lfw_embeddings_pemiu/Lisa_Ling_0002.npy,../data/lfw_embeddings_pemiu_genuine_reconstructed/0486/Lisa_Ling_0001.npy,0.6613312862577191,0.0006619887532142059,-0.04696786536279295,0.021652186224322682,0.6613312862577191,0.012848220959641233,0.5308673422162535,0.30572214183417357,0.661,0.001,0.7418102703108691,0.19450468647980446,0.15504760074384744,0.21189319284001717,0.7418102703108691,0.20459989289795041,0.6337325295527847,0.44721981311913483,0.7415358291958045,0.19478469864846784
787,../data/lfw_align/Lucy_Liu/Lucy_Liu_0002.png,../data/features_cleaner/Lucy_Liu_0002.npy,../data/lfw_align/Lucy_Liu/Lucy_Liu_0004.png,../data/features_cleaner/Lucy_Liu_0004.npy,True,sample_images/Lucy_Liu_0002_reconstructed.png,sample_images_embeddings/Lucy_Liu_0002_reconstructed.npy,sample_images/Lucy_Liu_0004_reconstructed.png,sample_images_embeddings/Lucy_Liu_0004_reconstructed.npy,sample_images_lfw_pemiu/Lucy_Liu_0002_pemiu.png,../data/lfw_embeddings_pemiu/Lucy_Liu_0002.npy,sample_images_lfw_pemiu/Lucy_Liu_0004_pemiu.png,../data/lfw_embeddings_pemiu/Lucy_Liu_0004.npy,../data/lfw_embeddings_pemiu_genuine_reconstructed/0487/Lucy_Liu_0002.npy,0.5585670775629334,0.04505021887158915,0.008768160457862974,-0.02744420929060016,0.01630731338755901,0.08349633882403941,0.6819502388640812,0.3120688472010606,0.559,0.045,0.656679289578026,0.23127637587407238,0.20121992669787647,0.17122120836489105,0.20746544243678644,0.26312555700916435,0.7588912334142487,0.45247749241397783,0.6570379272021252,0.2312347740182903
788,../data/lfw_align/Lucy_Liu/Lucy_Liu_0002.png,../data/features_cleaner/Lucy_Liu_0002.npy,../data/lfw_align/Lucy_Liu/Lucy_Liu_0005.png,../data/features_cleaner/Lucy_Liu_0005.npy,True,sample_images/Lucy_Liu_0002_reconstructed.png,sample_images_embeddings/Lucy_Liu_0002_reconstructed.npy,sample_images/Lucy_Liu_0005_reconstructed.png,sample_images_embeddings/Lucy_Liu_0005_reconstructed.npy,sample_images_lfw_pemiu/Lucy_Liu_0002_pemiu.png,../data/lfw_embeddings_pemiu/Lucy_Liu_0002.npy,sample_images_lfw_pemiu/Lucy_Liu_0005_pemiu.png,../data/lfw_embeddings_pemiu/Lucy_Liu_0005.npy,../data/lfw_embeddings_pemiu_genuine_reconstructed/0488/Lucy_Liu_0002.npy,0.6843281406103054,0.04505021887158915,-0.06472847687282392,0.04099777441102765,0.6843281406103057,0.016243212347301427,0.6819502388640812,0.3617981117357069,0.684,0.045,0.7608611129113374,0.23127637587407238,0.1403345182857846,0.22791928710090223,0.7608611129113375,0.20741234044249843,0.7588912334142487,0.4936737524224709,0.7605892776845753,0.2312347740182903
789,../data/lfw_align/Lucy_Liu/Lucy_Liu_0003.png,../data/features_cleaner/Lucy_Liu_0003.npy,../data/lfw_align/Lucy_Liu/Lucy_Liu_0005.png,../data/features_cleaner/Lucy_Liu_0005.npy,True,sample_images/Lucy_Liu_0003_reconstructed.png,sample_images_embeddings/Lucy_Liu_0003_reconstructed.npy,sample_images/Lucy_Liu_0005_reconstructed.png,sample_images_embeddings/Lucy_Liu_0005_reconstructed.npy,sample_images_lfw_pemiu/Lucy_Liu_0003_pemiu.png,../data/lfw_embeddings_pemiu/Lucy_Liu_0003.npy,sample_images_lfw_pemiu/Lucy_Liu_0005_pemiu.png,../data/lfw_embeddings_pemiu/Lucy_Liu_0005.npy,../data/lfw_embeddings_pemiu_genuine_reconstructed/0489/Lucy_Liu_0003.npy,0.8050642229450952,0.0014597002159852477,-0.0754637493622893,0.0450352345202166,-0.04754603254621191,0.08161170929529354,0.5933642796279641,0.39122021513602623,0.805,0.001,0.8608801879331595,0.1951655192739266,0.13144130257313474,0.23126396267550653,0.15456864080266608,0.2615643095462784,0.685505667712783,0.5180473407515698,0.860826984951587,0.19478469864846784
790,../data/lfw_align/Manfred_Stolpe/Manfred_Stolpe_0001.png,../data/features_cleaner/Manfred_Stolpe_0001.npy,../data/lfw_align/Manfred_Stolpe/Manfred_Stolpe_0002.png,../data/features_cleaner/Manfred_Stolpe_0002.npy,True,sample_images/Manfred_Stolpe_0001_reconstructed.png,sample_images_embeddings/Manfred_Stolpe_0001_reconstructed.npy,sample_images/Manfred_Stolpe_0002_reconstructed.png,sample_images_embeddings/Manfred_Stolpe_0002_reconstructed.npy,sample_images_lfw_pemiu/Manfred_Stolpe_0001_pemiu.png,../data/lfw_embeddings_pemiu/Manfred_Stolpe_0001.npy,sample_images_lfw_pemiu/Manfred_Stolpe_0002_pemiu.png,../data/lfw_embeddings_pemiu/Manfred_Stolpe_0002.npy,../data/lfw_embeddings_pemiu_genuine_reconstructed/0490/Manfred_Stolpe_0001.npy,0.8853964172500718,0.14462428896463148,-0.013817123387964678,0.013632392833676269,0.012423283587859385,0.029830891760667232,0.5559563030121251,0.508089910394506,0.885,0.145,0.9274282455931508,0.3137646113234218,0.18251003355175713,0.20524950935048386,0.20424787018820262,0.21866852086791133,0.6545164957336946,0.6148634589474735,0.927099849260355,0.31407585440425034
791,../data/lfw_align/Maria_Luisa_Mendonca/Maria_Luisa_Mendonca_0001.png,../data/features_cleaner/Maria_Luisa_Mendonca_0001.npy,../data/lfw_align/Maria_Luisa_Mendonca/Maria_Luisa_Mendonca_0002.png,../data/features_cleaner/Maria_Luisa_Mendonca_0002.npy,True,sample_images/Maria_Luisa_Mendonca_0001_reconstructed.png,sample_images_embeddings/Maria_Luisa_Mendonca_0001_reconstructed.npy,sample_images/Maria_Luisa_Mendonca_0002_reconstructed.png,sample_images_embeddings/Maria_Luisa_Mendonca_0002_reconstructed.npy,sample_images_lfw_pemiu/Maria_Luisa_Mendonca_0001_pemiu.png,../data/lfw_embeddings_pemiu/Maria_Luisa_Mendonca_0001.npy,sample_images_lfw_pemiu/Maria_Luisa_Mendonca_0002_pemiu.png,../data/lfw_embeddings_pemiu/Maria_Luisa_Mendonca_0002.npy,../data/lfw_embeddings_pemiu_genuine_reconstructed/0491/Maria_Luisa_Mendonca_0001.npy,0.6511259876606159,-0.05640810469811094,0.012003440415997033,0.05346900856701116,0.6540316629204448,-0.07650680075884454,0.6113427193755201,0.36639501420066917,0.651,-0.056,0.7333560906964156,0.14722720448744964,0.20390006756870518,0.23825059221318184,0.7357631834741655,0.13057722752724754,0.7003992014361973,0.4974818760887345,0.7332517211572085,0.1475652828284706
792,../data/lfw_align/Mario_Kreutzberger/Mario_Kreutzberger_0001.png,../data/features_cleaner/Mario_Kreutzberger_0001.npy,../data/lfw_align/Mario_Kreutzberger/Mario_Kreutzberger_0002.png,../data/features_cleaner/Mario_Kreutzberger_0002.npy,True,sample_images/Mario_Kreutzberger_0001_reconstructed.png,sample_images_embeddings/Mario_Kreutzberger_0001_reconstructed.npy,sample_images/Mario_Kreutzberger_0002_reconstructed.png,sample_images_embeddings/Mario_Kreutzberger_0002_reconstructed.npy,sample_images_lfw_pemiu/Mario_Kreutzberger_0001_pemiu.png,../data/lfw_embeddings_pemiu/Mario_Kreutzberger_0001.npy,sample_images_lfw_pemiu/Mario_Kreutzberger_0002_pemiu.png,../data/lfw_embeddings_pemiu/Mario_Kreutzberger_0002.npy,../data/lfw_embeddings_pemiu_genuine_reconstructed/0492/Mario_Kreutzberger_0001.npy,0.6355079671970475,0.02582512138785497,-0.01962224394428963,-0.05572332444847979,0.0021923348792237695,0.002620471381469065,0.48291874613528035,0.2843922315859883,0.636,0.026,0.7204179538094952,0.21535009741329295,0.1777010089651901,0.14779448384451377,0.19577244174423544,0.1961271146482221,0.5940113945294063,0.42954988502418257,0.7208255590993145,0.21549496874495788
793,../data/lfw_align/Melissa_Etheridge/Melissa_Etheridge_0001.png,../data/features_cleaner/Melissa_Etheridge_0001.npy,../data/lfw_align/Melissa_Etheridge/Melissa_Etheridge_0002.png,../data/features_cleaner/Melissa_Etheridge_0002.npy,True,sample_images/Melissa_Etheridge_0001_reconstructed.png,sample_images_embeddings/Melissa_Etheridge_0001_reconstructed.npy,sample_images/Melissa_Etheridge_0002_reconstructed.png,sample_images_embeddings/Melissa_Etheridge_0002_reconstructed.npy,sample_images_lfw_pemiu/Melissa_Etheridge_0001_pemiu.png,../data/lfw_embeddings_pemiu/Melissa_Etheridge_0001.npy,sample_images_lfw_pemiu/Melissa_Etheridge_0002_pemiu.png,../data/lfw_embeddings_pemiu/Melissa_Etheridge_0002.npy,../data/lfw_embeddings_pemiu_genuine_reconstructed/0493/Melissa_Etheridge_0001.npy,0.7339454129022264,0.10135184337415992,0.01615327623059806,0.04499423401209202,0.7339454129022264,0.04677396246775166,0.7324727977637021,0.5218558500275997,0.734,0.101,0.8019645973360083,0.2779172498868484,0.20733783639176417,0.2312299974116124,0.8019645973360083,0.2327043436922172,0.8007446670453277,0.6262673120648075,0.8020098178775553,0.2776257790344279
794,../data/lfw_align/Michael_Jordan/Michael_Jordan_0001.png,../data/features_cleaner/Michael_Jordan_0001.npy,../data/lfw_align/Michael_Jordan/Michael_Jordan_0002.png,../data/features_cleaner/Michael_Jordan_0002.npy,True,sample_images/Michael_Jordan_0001_reconstructed.png,sample_images_embeddings/Michael_Jordan_0001_reconstructed.npy,sample_images/Michael_Jordan_0002_reconstructed.png,sample_images_embeddings/Michael_Jordan_0002_reconstructed.npy,sample_images_lfw_pemiu/Michael_Jordan_0001_pemiu.png,../data/lfw_embeddings_pemiu/Michael_Jordan_0001.npy,sample_images_lfw_pemiu/Michael_Jordan_0002_pemiu.png,../data/lfw_embeddings_pemiu/Michael_Jordan_0002.npy,../data/lfw_embeddings_pemiu_genuine_reconstructed/0494/Michael_Jordan_0001.npy,0.6328497184531626,-0.03975311294116422,-0.02323552929177481,0.08000505623345894,0.08348215317199806,0.07421717178357504,0.3633791258204974,0.23026577332819154,0.633,-0.04,0.7182158318307148,0.1610243795970969,0.17470772434590578,0.26023334079180055,0.2631138054617535,0.25543859478202574,0.4949834815713655,0.384710942228768,0.7183403266877356,0.16081985569022422
795,../data/lfw_align/Michael_Jordan/Michael_Jordan_0001.png,../data/features_cleaner/Michael_Jordan_0001.npy,../data/lfw_align/Michael_Jordan/Michael_Jordan_0003.png,../data/features_cleaner/Michael_Jordan_0003.npy,True,sample_images/Michael_Jordan_0001_reconstructed.png,sample_images_embeddings/Michael_Jordan_0001_reconstructed.npy,sample_images/Michael_Jordan_0003_reconstructed.png,sample_images_embeddings/Michael_Jordan_0003_reconstructed.npy,sample_images_lfw_pemiu/Michael_Jordan_0001_pemiu.png,../data/lfw_embeddings_pemiu/Michael_Jordan_0001.npy,sample_images_lfw_pemiu/Michael_Jordan_0003_pemiu.png,../data/lfw_embeddings_pemiu/Michael_Jordan_0003.npy,../data/lfw_embeddings_pemiu_genuine_reconstructed/0495/Michael_Jordan_0001.npy,0.6597790419487644,-0.03975311294116422,-0.01872320232800065,0.0887911208035051,0.6597790419487644,-0.0679548432279494,0.3633791258204974,0.29324840665359075,0.66,-0.04,0.7405243743551014,0.1610243795970969,0.17844578475324327,0.26751181160503484,0.7405243743551014,0.13766176153998955,0.4949834815713655,0.4368864361310565,0.7407074183919449,0.16081985569022422
796,../data/lfw_align/Michael_Jordan/Michael_Jordan_0002.png,../data/features_cleaner/Michael_Jordan_0002.npy,../data/lfw_align/Michael_Jordan/Michael_Jordan_0004.png,../data/features_cleaner/Michael_Jordan_0004.npy,True,sample_images/Michael_Jordan_0002_reconstructed.png,sample_images_embeddings/Michael_Jordan_0002_reconstructed.npy,sample_images/Michael_Jordan_0004_reconstructed.png,sample_images_embeddings/Michael_Jordan_0004_reconstructed.npy,sample_images_lfw_pemiu/Michael_Jordan_0002_pemiu.png,../data/lfw_embeddings_pemiu/Michael_Jordan_0002.npy,sample_images_lfw_pemiu/Michael_Jordan_0004_pemiu.png,../data/lfw_embeddings_pemiu/Michael_Jordan_0004.npy,../data/lfw_embeddings_pemiu_genuine_reconstructed/0496/Michael_Jordan_0002.npy,0.7968566096476173,0.012816368101251346,0.02535384033404661,0.01360246900973026,-0.01846517338327538,-0.04953392358009203,0.3511712276177127,0.2958387327002746,0.797,0.013,0.854080912403627,0.2045735056459264,0.21495968309666377,0.2052247201314342,0.1786595387187622,0.15292185039330417,0.48487032680776043,0.4390322902136483,0.8541996985207102,0.20472562829478305
